ax,ay,az,aigx,aigy,aigz,rralpha,rrbeta,rrgamma
0.08428536131969024,0.023943789163945278,0.04086388787333339,0.025100593525108288,0.7461528328230719,0.2914521351484574,0.3067156045941173,0.9297438968230556,0.7605194187422707
0.005728401142598483,0.006120592913493261,0.00685747522878535,0.005708922158510572,0.006127747117836249,0.006858520858243614,0.049241852077067036,0.046843517410552406,0.053574522197484015
0.005496149741175378,0.006521886970934071,0.006496430631741594,0.005490222528758299,0.006425567547181181,0.006496771781887441,0.053907874375741835,0.046495284967946235,0.0406123074100529
0.006240402987585207,0.006183427087819494,0.006763709583976404,0.00619888565458768,0.006144033088459664,0.006763227123161808,0.05446495606285546,0.04019829103482269,0.04313073403086225
0.00601639986702185,0.00670953178695462,0.007265878309608846,0.006024900982497715,0.006684891799645416,0.007266794623968324,0.03686233145443602,0.03935288018033367,0.041663486405869074
0.005879800564645293,0.006646693889143375,0.007169112837857973,0.0059453220510359145,0.006670443793903044,0.007169284326366391,0.04794888025058112,0.03833885394212657,0.03947671614807518
0.006422513598227594,0.005947847905173231,0.0069603166082475845,0.006422891452781992,0.005847496799198674,0.006962349037210065,0.052931676820362025,0.04928231952952328,0.04770436853391011
0.007209609905820043,0.005769992156693955,0.007441017400070539,0.00721306111148907,0.005733799475530146,0.00744022838719462,0.04869690191661643,0.042116807086739066,0.04835425558582113
0.005935133498425783,0.005852051629405566,0.007892461821519127,0.005899409155180752,0.005824234829287341,0.007893210933551763,0.04458565668129874,0.03969059199461874,0.04299135810765994
0.00675989643014578,0.0058394375870804175,0.0072552851591420695,0.0067256604391125185,0.005808732379431804,0.007253996192469177,0.05759082208619141,0.03978019305605828,0.048105706646643716
0.006125492375669164,0.0065423974594679525,0.008242825478512045,0.006118077525609243,0.006522560044015481,0.008242519239229484,0.04258224362448049,0.04014670371234939,0.046040893557647844
0.006490376023639449,0.005895882752969361,0.00739427124906206,0.006361523305121629,0.005906070090868087,0.007394422045602048,0.05033646893057751,0.041213436395821104,0.03556207262186859
0.006629832957829911,0.007012860433534825,0.006996240562332759,0.0065687032061562236,0.007010181503973812,0.006997083585635515,0.054396330182308744,0.04934389986405841,0.04304689918270297
0.007168816114242956,0.004849131368089645,0.007240331351478413,0.007114891756032929,0.004837344910849933,0.007240539180800089,0.042482802065376954,0.040708182660477314,0.04964063715439824
0.00529843906478311,0.0053038231778452455,0.007040386027466933,0.005266696565132022,0.005294260869662495,0.007040658227918918,0.05205019832079162,0.040268317830278344,0.04431931001210702
0.005215147937478246,0.0062653234997903815,0.006605563100115015,0.005220708461462666,0.006223379534134185,0.006607057854194059,0.05244271362874003,0.042304946909589435,0.04433656634562335
0.006662984985986942,0.0068865473609392045,0.008305571906053022,0.006628492623012626,0.006786411316870057,0.008305917695456374,0.04858492943346942,0.04013812885620913,0.05135548537444129
0.005644707688744711,0.0059617166645560046,0.006358579076120717,0.0057488879766281874,0.006039285986085376,0.00636022825740226,0.04582655625235402,0.043940152694486555,0.05285246670300652
0.006728149607051888,0.006520669274524141,0.007398826259856422,0.006780443701192568,0.0065376273518088284,0.007398988390385951,0.04566588456090501,0.047509679635746246,0.04968055670005019
0.00720246018395494,0.00606833739690758,0.006052490090025003,0.007209731725402126,0.0060819471608513495,0.006052452225197198,0.05007302983638963,0.0487415564802143,0.04359097504100762
0.0070140444384028605,0.006137655906480314,0.007737781952858316,0.006906701034295817,0.006116919074587433,0.0077374546641406266,0.04277846887380516,0.046244228236613796,0.05592018228997651
0.006468327867291149,0.007037377124645616,0.00732488290803768,0.006451320142762072,0.007054045527229717,0.007324541743079884,0.043878839858918585,0.04968286018177979,0.04516670180145641
0.006327910204296199,0.005859596246518947,0.006480582778605253,0.006340555679868372,0.005890437481367662,0.006481126009599147,0.04909670881576018,0.0481597001992555,0.04141171759197603
0.0065959671735226445,0.006252158244276098,0.006382707342974828,0.006634483403821699,0.006256321610741451,0.006382691915929515,0.05295018521055618,0.03905171819085649,0.05252226858520297
